Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight,run_name,start_date,end_date,top_k,allocation_mode,execution_mode,benchmark_hurdle,hold_band,transaction_cost_bps
Quarterly,0.2431063008477534,0.2988225446336963,0.3644239585359005,0.8980376779028095,-0.2419040528966948,1.2352936672843118,0.0925348462753411,42,1.108695652173913,2.9565217391304346,0.5,0.0869565217391304,start_2025-06-01__topk_5__alloc_momentum_proportional__exec_pure_topk,2025-06-01,2026-04-03,5,momentum_proportional,pure_topk,spy,,0
Quarterly,0.2431063008477532,0.2988225446336958,0.3644239585359005,0.8980376779028088,-0.2419040528966948,1.23529366728431,0.0925348462753411,42,1.108695652173913,2.9565217391304346,0.5,0.0869565217391304,start_2025-06-01__topk_5__alloc_equal__exec_pure_topk,2025-06-01,2026-04-03,5,equal,pure_topk,spy,,0
Quarterly,0.2332568456451256,0.28646810992406,0.3633324951856848,0.8734706635116278,-0.2419040528966947,1.1842220355290882,0.1054607111667139,42,1.108695652173913,2.9565217391304346,0.5,0.1347826086956521,start_2025-06-01__topk_5__alloc_score_proportional__exec_pure_topk,2025-06-01,2026-04-03,5,score_proportional,pure_topk,spy,,0
Quarterly,0.2313958205400785,0.2841360037976264,0.3342050050609056,0.9128960951709304,-0.2241272198652413,1.2677442925873348,0.0930896008217658,42,1.4130434782608696,3.4782608695652173,0.5869565217391305,0.0869565217391303,start_2025-06-01__topk_6__alloc_equal__exec_pure_topk,2025-06-01,2026-04-03,6,equal,pure_topk,spy,,0
Quarterly,0.1861907224200243,0.2277083108111881,0.169844853142657,1.286570619800142,-0.0972265187914797,2.3420391230868898,0.2711508656549896,42,1.4130434782608696,3.4782608695652173,0.5869565217391305,0.5392933058430194,start_2025-06-01__topk_6__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,6,momentum_proportional,overlay,spy,,0
Quarterly,0.1827682853736492,0.2234536353828913,0.3076936372416649,0.8074286865722247,-0.2079293150839291,1.0746615276094953,0.0763996040739525,42,0.8043478260869565,2.4347826086956523,0.4130434782608695,0.2695652173913042,start_2025-06-01__topk_4__alloc_equal__exec_pure_topk,2025-06-01,2026-04-03,4,equal,pure_topk,spy,,0
Quarterly,0.1827682853736492,0.2234536353828913,0.3076936372416649,0.8074286865722247,-0.2079293150839291,1.0746615276094953,0.0763996040739525,42,0.8043478260869565,2.4347826086956523,0.4130434782608695,0.2695652173913042,start_2025-06-01__topk_4__alloc_momentum_proportional__exec_pure_topk,2025-06-01,2026-04-03,4,momentum_proportional,pure_topk,spy,,0
Quarterly,0.1745097699170288,0.2131971088012141,0.1768948823097057,1.1755231839260525,-0.1104832413979839,1.9296782580195413,0.2622396943619,42,1.108695652173913,2.9565217391304346,0.5,0.5478260869565217,start_2025-06-01__topk_5__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,5,momentum_proportional,overlay,spy,,0
Weekly,0.410662801286592,0.5119208035451484,0.2015525216268461,2.1413110851643866,-0.0859916976871979,5.953142190625233,0.6534807855162914,42,3.857142857142857,2.119047619047619,0.0238095238095238,0.2165460717694283,start_2025-06-01__topk_6__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,6,momentum_proportional,overlay,spy,,0
Weekly,0.3961302752870677,0.4932264098998935,0.1924190441396921,2.1691974062265067,-0.0815042274635557,6.051543892253163,0.6777006620406751,42,3.857142857142857,2.119047619047619,0.0238095238095238,0.2010731423328083,start_2025-06-01__topk_6__alloc_score_proportional__exec_overlay,2025-06-01,2026-04-03,6,score_proportional,overlay,spy,,0
Weekly,0.3911186699217146,0.4867886319157384,0.1958403375149996,2.112572131832435,-0.0916997071338022,5.308508032696855,0.6798856093317835,42,3.142857142857143,1.8571428571428568,0.0,0.2047619047619047,start_2025-06-01__topk_5__alloc_equal__exec_overlay,2025-06-01,2026-04-03,5,equal,overlay,spy,,0
Weekly,0.3911186699217146,0.4867886319157384,0.1958403375149996,2.112572131832435,-0.0916997071338022,5.308508032696855,0.6798856093317835,42,3.142857142857143,1.8571428571428568,0.0,0.2047619047619047,start_2025-06-01__topk_5__alloc_score_proportional__exec_overlay,2025-06-01,2026-04-03,5,score_proportional,overlay,spy,,0
Weekly,0.3860719870528863,0.4803105146270985,0.1884018408262984,2.1654754677615053,-0.0786008439759097,6.110755181894845,0.6774713211621288,42,3.857142857142857,2.119047619047619,0.0238095238095238,0.2063492063492062,start_2025-06-01__topk_6__alloc_equal__exec_overlay,2025-06-01,2026-04-03,6,equal,overlay,spy,,0
Weekly,0.3779615788535468,0.4699096387456349,0.1968590276817147,2.044914599831525,-0.0970608587616487,4.8413917282515175,0.6799902706114141,42,3.142857142857143,1.8571428571428568,0.0,0.2047619047619047,start_2025-06-01__topk_5__alloc_momentum_proportional__exec_overlay,2025-06-01,2026-04-03,5,momentum_proportional,overlay,spy,,0
Weekly,0.0963605041069939,0.4525936505800616,0.2119092448432086,1.843265594918169,-0.0823079440374946,5.498784544707941,0.5858097909051394,12,2.333333333333333,2.6666666666666665,0.0,0.3166666666666666,start_2026-01-01__topk_5__alloc_equal__exec_overlay,2026-01-01,2026-04-03,5,equal,overlay,spy,,0
Weekly,0.0963605041069939,0.4525936505800616,0.2119092448432086,1.843265594918169,-0.0823079440374946,5.498784544707941,0.5858097909051393,12,2.333333333333333,2.6666666666666665,0.0,0.3166666666666667,start_2026-01-01__topk_5__alloc_score_proportional__exec_overlay,2026-01-01,2026-04-03,5,score_proportional,overlay,spy,,0
Weekly,0.3496981569559929,0.4337610246022716,0.1791140835453041,2.090512298149198,-0.0871037807350306,4.979818567482975,0.5497567243973212,42,2.642857142857143,1.3571428571428572,0.0,0.3404761904761905,start_2025-06-01__topk_4__alloc_equal__exec_overlay,2025-06-01,2026-04-03,4,equal,overlay,spy,,0
