date,turnover,event
2025-01-03,1.0,rebalance
2025-01-10,0.6678482153624338,rebalance
2025-01-17,0.6666666666666669,rebalance
2025-01-24,0.5018816308103442,rebalance
2025-01-31,0.5000000000000002,rebalance
2025-02-07,0.5013291719856554,rebalance
2025-02-14,0.49999999999999994,rebalance
2025-02-21,1.0000000000000002,rebalance
2025-02-28,0.6714952815459649,rebalance
2025-03-07,1.0,rebalance
2025-03-14,0.6666666666666666,rebalance
2025-03-21,0.501600366562821,rebalance
2025-03-28,0.8333333333333335,rebalance
2025-04-04,0.8333333333333337,rebalance
2025-04-11,0.6723727039871125,rebalance
2025-04-25,0.8333333333333336,rebalance
2025-05-02,0.6666666666666669,rebalance
2025-05-09,0.5003201856375965,rebalance
2025-05-16,0.666666666666667,rebalance
2025-05-23,0.833964198339127,rebalance
2025-05-30,1.0000000000000002,rebalance
2025-06-06,1.0000000000000002,rebalance
2025-06-13,1.0000000000000002,rebalance
2025-06-20,0.8333333333333334,rebalance
2025-06-27,1.0,rebalance
2025-07-11,1.0,rebalance
2025-07-18,1.0000000000000004,rebalance
2025-07-25,0.8333333333333334,rebalance
2025-08-01,0.67023553908887,rebalance
2025-08-08,0.5,rebalance
2025-08-15,0.5009916891562571,rebalance
2025-08-22,0.17175655910487547,rebalance
2025-08-29,0.5000000000000001,rebalance
2025-09-05,0.33614471956519465,rebalance
2025-09-12,0.6666666666666669,rebalance
2025-09-19,0.5025818079594313,rebalance
2025-09-26,0.8333333333333335,rebalance
2025-10-03,0.8333333333333334,rebalance
2025-10-10,0.5008090337546477,rebalance
2025-10-17,0.6666666666666667,rebalance
2025-10-24,0.8333333333333337,rebalance
2025-10-31,0.8333333333333335,rebalance
2025-11-07,0.8333333333333333,rebalance
2025-11-14,0.8333333333333335,rebalance
2025-11-21,0.6711045732672248,rebalance
2025-11-28,0.6676762847601032,rebalance
2025-12-05,0.5029814668999154,rebalance
2025-12-12,0.8333333333333335,rebalance
2025-12-19,0.666666666666667,rebalance
2025-12-26,0.3398124748317011,rebalance
2026-01-02,0.8367553489211805,rebalance
2026-01-09,0.8333333333333334,rebalance
2026-01-16,0.17152661156326818,rebalance
2026-01-23,0.33679868819904557,rebalance
2026-01-30,1.0000000000000002,rebalance
2026-02-06,0.6666666666666667,rebalance
2026-02-13,0.8333333333333335,rebalance
2026-02-20,0.6690297321184958,rebalance
2026-02-27,0.6666666666666666,rebalance
2026-03-06,0.5098003764511863,rebalance
2026-03-13,0.6666666666666669,rebalance
2026-03-20,0.16734159491540185,rebalance
2026-03-27,0.1707959555449941,rebalance
