Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.24224113545993076,0.2977365520182005,0.2721053721977332,1.0934452117922104,-0.20931046336610803,1.4224637757235532,0.5373863058040987,42,2.642857142857143,1.3571428571428572,0.0,0.19999999999999993
Quarterly,0.1827682853736492,0.2234536353828913,0.3076936372416649,0.8074286865722247,-0.2079293150839291,1.0746615276094953,0.07639960407395256,42,0.8043478260869565,2.4347826086956523,0.41304347826086957,0.26956521739130423
Monthly,0.13678531573886232,0.16653175299971568,0.2928148795600383,0.6714620124925942,-0.20792931508392887,0.8009056006965471,0.10818504277245712,43,1.0425531914893618,2.25531914893617,0.3617021276595745,0.2680851063829786
QQQ,0.12347152653874782,0.1501363492549015,0.15694210044424542,0.9644613344963541,-0.11964367111609375,1.2548624415680107,0.0,0,,,,
SPY,0.11917830620046033,0.14485773791313195,0.11855377523966723,1.1936455317917565,-0.08884972579331007,1.630367866864469,0.0,0,,,,
DIA,0.11331322674254007,0.13765308401319043,0.11969503584537197,1.1308556549306983,-0.09757539953288663,1.410735540639996,0.0,0,,,,
