Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Quarterly,0.3032219992674421,0.23688894139789562,0.2957061086915384,0.8706112286775016,-0.2241272198652412,1.0569396325012532,0.08020201959739681,55,1.1470588235294117,3.073529411764706,0.6323529411764706,0.19117647058823525
Weekly,0.29642932990686943,0.23171102219067663,0.27757061198443755,0.8956260005062089,-0.23920934801045457,0.9686537090538359,0.6811156752962887,63,3.746031746031746,2.1746031746031744,0.07936507936507936,-6.344131569286608e-17
Monthly,0.19813423450355394,0.1561656345085085,0.2865141941133315,0.6528757541710649,-0.22412721986524142,0.6967722822886241,0.137745009023509,66,1.9142857142857144,3.1285714285714286,0.6142857142857143,0.05714285714285713
QQQ,0.1537700683578085,0.12167249840997574,0.22619816129065518,0.620806593909377,-0.22768313593054124,0.5343939853634749,0.0,0,,,,
SPY,0.13804002552062244,0.10937993921364764,0.1853408750166552,0.6532752798325963,-0.18755233666641313,0.583196888707361,0.0,0,,,,
DIA,0.11869180379905275,0.09421379289550247,0.16274326991168064,0.635717789049109,-0.15832209490144622,0.5950767197348514,0.0,0,,,,
