Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.08570963876946003,0.3961692626592652,0.20771300737391632,1.6880589160895156,-0.08198135908499626,4.832431019453174,0.45368815645278776,12,1.9166666666666667,2.0833333333333335,0.0,0.4249999999999999
Monthly,-0.004641518455250182,-0.01870355699378201,0.037569365413726866,-0.4766275947094888,-0.01787270369015359,-1.0464872756820869,0.05384615384615386,1,0.23076923076923078,0.07692307692307693,0.0,0.9461538461538462
Quarterly,-0.004641518455250182,-0.01870355699378201,0.037569365413726866,-0.4766275947094888,-0.01787270369015359,-1.0464872756820869,0.05384615384615386,1,0.23076923076923078,0.07692307692307693,0.0,0.9461538461538462
DIA,-0.03477372858806227,-0.13379656418149677,0.14508862459759603,-0.9041479627485455,-0.09757545459082473,-1.3712112820028615,0.0,0,,,,
SPY,-0.03739756393060667,-0.14331289187731266,0.1415773022547711,-1.0069040070560071,-0.08884972579330996,-1.612980688434534,0.0,0,,,,
QQQ,-0.04469341677242078,-0.1693601856957796,0.18269132452706358,-0.9108376480511111,-0.11723572714706221,-1.4446124045729822,0.0,0,,,,
