date,turnover,event
2025-01-03,1.0,rebalance
2025-01-10,0.6018629256930224,rebalance
2025-01-17,0.7262518763221899,rebalance
2025-01-24,0.4840646383537407,rebalance
2025-01-31,0.5109914954109548,rebalance
2025-02-07,0.4011529901202811,rebalance
2025-02-14,0.3999999999999999,rebalance
2025-02-21,1.0,rebalance
2025-02-28,0.6537273172274768,rebalance
2025-03-07,1.0,rebalance
2025-03-14,0.6973121672023562,rebalance
2025-03-21,0.5689310086789575,rebalance
2025-03-28,0.8507286954191171,rebalance
2025-04-04,0.7999999999999998,rebalance
2025-04-11,0.6082302503031156,rebalance
2025-04-25,0.8,rebalance
2025-05-02,0.6892092674116255,rebalance
2025-05-09,0.5784700760204848,rebalance
2025-05-16,0.7441440399550439,rebalance
2025-05-23,0.8651003854136302,rebalance
2025-05-30,1.0000000000000002,rebalance
2025-06-06,1.0,rebalance
2025-06-13,1.0,rebalance
2025-06-20,0.853176130751938,rebalance
2025-06-27,1.0,rebalance
2025-07-11,1.0000000000000002,rebalance
2025-07-18,1.0,rebalance
2025-07-25,0.8,rebalance
2025-08-01,0.6042751779877308,rebalance
2025-08-08,0.43099137649257013,rebalance
2025-08-15,0.5007076074349208,rebalance
2025-08-22,0.2038972822725626,rebalance
2025-08-29,0.4108897929057902,rebalance
2025-09-05,0.2249987057361996,rebalance
2025-09-12,0.6558272277054447,rebalance
2025-09-19,0.5066767584836188,rebalance
2025-09-26,0.8432735029863734,rebalance
2025-10-03,0.8161247638527493,rebalance
2025-10-10,0.4654986076570227,rebalance
2025-10-17,0.6000000000000001,rebalance
2025-10-24,0.8,rebalance
2025-10-31,0.8,rebalance
2025-11-07,0.8,rebalance
2025-11-14,0.8215768434565803,rebalance
2025-11-21,0.7172545469767245,rebalance
2025-11-28,0.6960416681506432,rebalance
2025-12-05,0.5317012614238326,rebalance
2025-12-12,0.8,rebalance
2025-12-19,0.6000000000000001,rebalance
2025-12-26,0.24234889330461956,rebalance
2026-01-02,0.803579823563181,rebalance
2026-01-09,0.8617472766148548,rebalance
2026-01-16,0.11148042703045014,rebalance
2026-01-23,0.3145995058189289,rebalance
2026-01-30,1.0,rebalance
2026-02-06,0.7015113766832661,rebalance
2026-02-13,0.8220815206395866,rebalance
2026-02-20,0.669907481489262,rebalance
2026-02-27,0.61041819063595,rebalance
2026-03-06,0.4216041748615537,rebalance
2026-03-13,0.6954663338009788,rebalance
2026-03-20,0.20172290458733116,rebalance
2026-03-27,0.1921878842978595,rebalance
