date,turnover,event
2025-06-06,1.0,rebalance
2025-06-13,0.9999999999999999,rebalance
2025-06-20,0.7313647812343551,rebalance
2025-06-27,0.8999999999999999,rebalance
2025-07-11,0.9003365367133969,rebalance
2025-07-18,0.831855677480358,rebalance
2025-07-25,0.8986668725666219,rebalance
2025-08-01,0.8,rebalance
2025-08-08,0.6902690369051572,rebalance
2025-08-15,0.5010584583863242,rebalance
2025-08-22,0.20389732454124618,rebalance
2025-08-29,0.5108897816165051,rebalance
2025-09-05,0.4283907410752086,rebalance
2025-09-12,0.6558272277054447,rebalance
2025-09-19,0.48969117570756276,rebalance
2025-09-26,0.843564828975752,rebalance
2025-10-03,0.8161247515482515,rebalance
2025-10-10,0.6323801410654142,rebalance
2025-10-17,0.5999999999999999,rebalance
2025-10-24,0.8,rebalance
2025-10-31,0.7999999999999999,rebalance
2025-11-07,0.6942646051942969,rebalance
2025-11-14,0.8943066050419262,rebalance
2025-11-21,0.7958587988564702,rebalance
2025-11-28,0.5043340968462451,rebalance
2025-12-05,0.3363350990237577,rebalance
2025-12-12,0.7,rebalance
2025-12-19,0.6973870372996558,rebalance
2025-12-26,0.4406821083008557,rebalance
2026-01-02,0.8039186482334364,rebalance
2026-01-09,0.835018834615758,rebalance
2026-01-16,0.352337548756925,rebalance
2026-01-23,0.7088970741054494,rebalance
2026-01-30,0.7585508497431683,rebalance
2026-02-06,0.6101970825364655,rebalance
2026-02-13,0.7326408292268113,rebalance
2026-02-20,0.6711566968033648,rebalance
2026-02-27,0.6102299825845464,rebalance
2026-03-06,0.26157754713912407,rebalance
2026-03-13,0.3165511337218069,rebalance
2026-03-20,0.1453705544951387,rebalance
2026-03-27,0.54226052363744,rebalance
