Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.06333195847566397,0.2830132785416801,0.21052432817819955,1.2724747156641054,-0.08150425353323254,3.4723743396568167,0.5628348022004451,12,2.9166666666666665,3.0833333333333335,0.0,0.3096605713878268
Monthly,-0.006345838117382874,-0.025504704415420965,0.044401463809410076,-0.5513514685995372,-0.02098328852262299,-1.2154769919845139,0.06402819931608877,1,0.3076923076923077,0.15384615384615385,0.0,0.9359718006839113
Quarterly,-0.006345838117382874,-0.025504704415420965,0.044401463809410076,-0.5513514685995372,-0.02098328852262299,-1.2154769919845139,0.06402819931608877,1,0.3076923076923077,0.15384615384615385,0.0,0.9359718006839113
DIA,-0.03477372858806227,-0.13379656418149677,0.14508862459759603,-0.9041479627485455,-0.09757545459082473,-1.3712112820028615,0.0,0,,,,
SPY,-0.03739756393060667,-0.14331289187731266,0.1415773022547711,-1.0069040070560071,-0.08884972579330996,-1.612980688434534,0.0,0,,,,
QQQ,-0.04469341677242078,-0.1693601856957796,0.18269132452706358,-0.9108376480511111,-0.11723572714706221,-1.4446124045729822,0.0,0,,,,
