Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.3080701766888121,0.24058135633367228,0.1700740392864177,1.3570837535073692,-0.13969515661846177,1.7221882430094047,0.5550019226639186,63,2.507936507936508,1.4761904761904763,0.015873015873015872,0.3571428571428571
QQQ,0.1537700683578085,0.12167249840997574,0.22619816129065518,0.620806593909377,-0.22768313593054124,0.5343939853634749,0.0,0,,,,
SPY,0.13804002552062244,0.10937993921364764,0.1853408750166552,0.6532752798325963,-0.18755233666641313,0.583196888707361,0.0,0,,,,
DIA,0.11869180379905275,0.09421379289550247,0.16274326991168064,0.635717789049109,-0.15832209490144622,0.5950767197348514,0.0,0,,,,
Quarterly,0.08834722888181434,0.07032332577532419,0.1340439918902645,0.5761761212301332,-0.09480283458841066,0.7417850540085116,0.18314241473237006,55,0.6764705882352942,2.1470588235294117,0.4117647058823529,0.6764705882352942
Monthly,0.06624747300676348,0.05284137800670807,0.13629252521119442,0.4477436083616083,-0.09683633060291674,0.5456772027369289,0.22630008322506043,66,1.2714285714285714,2.1,0.4,0.5485714285714286
