Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.37796157885354686,0.46990963874563496,0.1968590276817147,2.0449145998315252,-0.09706085876164872,4.8413917282515175,0.6799902706114141,42,3.142857142857143,1.8571428571428572,0.0,0.20476190476190476
Quarterly,0.17450976991702882,0.21319710880121412,0.1768948823097057,1.1755231839260525,-0.11048324139798393,1.9296782580195415,0.2622396943619,42,1.108695652173913,2.9565217391304346,0.5,0.5478260869565217
QQQ,0.12347152653874782,0.1501363492549015,0.15694210044424542,0.9644613344963541,-0.11964367111609375,1.2548624415680107,0.0,0,,,,
SPY,0.11917830620046033,0.14485773791313195,0.11855377523966723,1.1936455317917565,-0.08884972579331007,1.630367866864469,0.0,0,,,,
Monthly,0.11815749813991516,0.1436032310105806,0.16594353643400206,0.8877535939978615,-0.1104832413979836,1.2997738769565232,0.26910612938338935,43,1.3191489361702127,2.8085106382978724,0.44680851063829785,0.5085106382978722
DIA,0.11331322674254007,0.13765308401319043,0.11969503584537197,1.1308556549306983,-0.09757539953288663,1.410735540639996,0.0,0,,,,
