date,turnover,event
2025-01-03,0.0,entry_check
2025-01-10,0.0,entry_check
2025-01-17,0.0,entry_check
2025-01-24,0.0,entry_check
2025-01-31,0.8999999999999999,rebalance
2025-02-07,0.1009369926377475,entry_check
2025-02-14,0.1081708058312384,entry_check
2025-02-21,0.7932432556165204,entry_check
2025-02-28,0.5,rebalance
2025-03-07,0.30217814840084245,entry_check
2025-03-14,0.10253643404468735,entry_check
2025-03-21,0.2021324454696699,entry_check
2025-03-28,0.3978601339844521,entry_check
2025-03-31,0.40242254763826657,rebalance
2025-04-04,0.8999999999999999,entry_check
2025-04-11,0.2943365418132963,entry_check
2025-04-25,0.20218213586191683,entry_check
2025-04-30,1.0,rebalance
2025-05-02,0.10074730018717636,entry_check
2025-05-09,0.10203890993992461,entry_check
2025-05-16,0.2998827968756098,entry_check
2025-05-23,0.3005926205175519,entry_check
2025-05-30,0.10177705537248047,entry_check
2025-06-06,0.20240462297311335,entry_check
2025-06-13,0.1992361378650781,entry_check
2025-06-20,0.19864075942864978,entry_check
2025-06-27,0.2943315985667623,entry_check
2025-06-30,0.7999999999999999,rebalance
2025-07-11,0.3,entry_check
2025-07-18,0.40072744772947044,entry_check
2025-07-25,0.39990040423633133,entry_check
2025-07-31,0.6923094346840016,rebalance
2025-08-01,0.10112403801816774,entry_check
2025-08-08,0.29335599372399485,entry_check
2025-08-15,0.10435941526738057,entry_check
2025-08-22,0.30059855351345616,entry_check
2025-08-29,0.19414203392853713,entry_check
2025-09-05,0.10082866186063968,entry_check
2025-09-12,0.2959540972044704,entry_check
2025-09-19,0.10467989233090881,entry_check
2025-09-26,0.004588944617901422,entry_check
2025-09-30,0.9999999999999999,rebalance
2025-10-03,0.5,entry_check
2025-10-10,0.2990267052348273,entry_check
2025-10-17,0.10332939427830712,entry_check
2025-10-24,0.10668953497322062,entry_check
2025-10-31,0.9,rebalance
2025-11-07,0.4070203293426548,entry_check
2025-11-14,0.1964899587915724,entry_check
2025-11-21,0.10129494447022888,entry_check
2025-11-28,0.10054419226145747,entry_check
2025-12-05,0.20468011057116964,entry_check
2025-12-12,0.1983148867591153,entry_check
2025-12-19,0.0024266440273833095,entry_check
2025-12-26,0.20229472023711773,entry_check
2025-12-31,0.7000000000000001,rebalance
2026-01-02,0.0061307243824436156,entry_check
2026-01-09,0.20981978913679963,entry_check
2026-01-16,0.20544724531405356,entry_check
2026-01-23,0.11458144048558844,entry_check
2026-01-30,0.3859026191322868,entry_check
2026-02-06,0.10381316567009782,entry_check
2026-02-13,0.10756555147564889,entry_check
2026-02-20,0.013507821790868117,entry_check
2026-02-27,0.19999999999999996,entry_check
2026-03-06,0.18580818075119657,entry_check
2026-03-13,0.19121413578665553,entry_check
2026-03-20,0.0011258255728309949,entry_check
2026-03-27,0.20350839730662554,entry_check
2026-03-31,0.8999999999999999,rebalance
