date,selected_non_cash_count,buy_now_count,wait_for_pullback_count,do_not_buy_count,sgov_weight
2026-01-09,6,3,3,0,0.25
2026-01-16,6,5,1,0,0.08333333333333326
2026-01-23,6,1,5,0,0.5833333333333333
2026-01-30,6,3,3,0,0.25
2026-02-06,6,5,1,0,0.08333333333333326
2026-02-13,6,5,1,0,0.08333333333333326
2026-02-20,6,4,2,0,0.16666666666666652
2026-02-27,6,1,5,0,0.5833333333333333
2026-03-06,6,2,4,0,0.4166666666666665
2026-03-13,6,1,5,0,0.5833333333333333
2026-03-20,6,1,5,0,0.5833333333333333
2026-03-27,6,4,2,0,0.16666666666666652
