date,turnover,event
2025-01-03,0.4210890254970057,rebalance
2025-01-10,0.43913160746630475,rebalance
2025-01-17,0.4966231519906875,rebalance
2025-01-24,0.5835883498450096,rebalance
2025-01-31,0.48987397381219633,rebalance
2025-02-07,0.5140398859994925,rebalance
2025-02-14,0.48613398821792747,rebalance
2025-02-21,0.9057230984213922,rebalance
2025-02-28,0.5657421950197352,rebalance
2025-03-07,0.9999999999999999,rebalance
2025-03-14,0.7511970906630403,rebalance
2025-03-21,0.3353972445990804,rebalance
2025-03-28,0.7564652326130553,rebalance
2025-04-04,0.819042306803182,rebalance
2025-04-11,0.420186507759491,rebalance
2025-04-25,0.6760680405121239,rebalance
2025-05-02,0.655361361641203,rebalance
2025-05-09,0.5168026899406695,rebalance
2025-05-16,0.6775029360055821,rebalance
2025-05-23,0.8401958802286301,rebalance
2025-05-30,1.0,rebalance
2025-06-06,1.0,rebalance
2025-06-13,1.0,rebalance
2025-06-20,0.7195874169688088,rebalance
2025-06-27,0.9193804497341871,rebalance
2025-07-11,0.9196460127113568,rebalance
2025-07-18,0.8384912445408177,rebalance
2025-07-25,0.917513782403078,rebalance
2025-08-01,0.8407876890193826,rebalance
2025-08-08,0.7466853729791132,rebalance
2025-08-15,0.4938702224892455,rebalance
2025-08-22,0.17586858854442605,rebalance
2025-08-29,0.5535845029203842,rebalance
2025-09-05,0.483540801237115,rebalance
2025-09-12,0.6652859419468953,rebalance
2025-09-19,0.5020599159245118,rebalance
2025-09-26,0.8313278286317868,rebalance
2025-10-03,0.8302285419249248,rebalance
2025-10-10,0.6664817952857427,rebalance
2025-10-17,0.6725233264225816,rebalance
2025-10-24,0.8195168499767358,rebalance
2025-10-31,0.8166135579753044,rebalance
2025-11-07,0.7486799532170643,rebalance
2025-11-14,1.0,rebalance
2025-11-21,0.7791597872061722,rebalance
2025-11-28,0.536587873476003,rebalance
2025-12-05,0.3472655285233083,rebalance
2025-12-12,0.7496748586727635,rebalance
2025-12-19,0.7379570987552795,rebalance
2025-12-26,0.4920846700234403,rebalance
2026-01-02,0.8282022356923968,rebalance
2026-01-09,0.8354259288458281,rebalance
2026-01-16,0.4012392714690799,rebalance
2026-01-23,0.7389841016951378,rebalance
2026-01-30,0.7645875952181795,rebalance
2026-02-06,0.5907173811579377,rebalance
2026-02-13,0.7522070785975652,rebalance
2026-02-20,0.6492694277544561,rebalance
2026-02-27,0.6537173988400512,rebalance
2026-03-06,0.4579400321165863,rebalance
2026-03-13,0.4045100293539905,rebalance
2026-03-20,0.09585722273351296,rebalance
2026-03-27,0.48636642573952876,rebalance
