Schedule,Total Return,CAGR,Annual Vol,Sharpe,Max Drawdown,Calmar,Avg Turnover/Trade Date,Num Trade Dates,Avg BUY NOW Count,Avg WAIT Count,Avg DO NOT BUY,Avg SGOV Weight
Weekly,0.26042503604509193,0.3205936872442243,0.15441145400507567,1.8684323384609436,-0.08084614446672178,3.9654789892446685,0.44621127371796393,42,2.0,1.0,0.0,0.5
Quarterly,0.15346103497204888,0.18712183876134336,0.120747693920884,1.4730324320330963,-0.06006694828807735,3.1152213337677597,0.13352957731419068,42,0.5,1.9565217391304348,0.2826086956521739,0.7043478260869563
Monthly,0.12560786335819718,0.15276453932546175,0.11955048777245143,1.2422615294178403,-0.06006694828807757,2.543237898366535,0.1493222686444725,43,0.6595744680851063,1.8297872340425532,0.2553191489361702,0.6851063829787233
QQQ,0.12347152653874782,0.1501363492549015,0.15694210044424542,0.9644613344963541,-0.11964367111609375,1.2548624415680107,0.0,0,,,,
SPY,0.11917830620046033,0.14485773791313195,0.11855377523966723,1.1936455317917565,-0.08884972579331007,1.630367866864469,0.0,0,,,,
DIA,0.11331322674254007,0.13765308401319043,0.11969503584537197,1.1308556549306983,-0.09757539953288663,1.410735540639996,0.0,0,,,,
