date,turnover,event
2025-01-03,1.0,rebalance
2025-01-10,0.6028207074789266,rebalance
2025-01-17,0.6,rebalance
2025-01-24,0.6017731332602507,rebalance
2025-01-31,0.4,rebalance
2025-02-07,0.6000000000000001,rebalance
2025-02-14,0.6,rebalance
2025-02-21,1.0,rebalance
2025-02-28,0.805201333539418,rebalance
2025-03-07,1.0,rebalance
2025-03-14,0.7999999999999999,rebalance
2025-03-21,0.601466348252863,rebalance
2025-03-28,0.7999999999999999,rebalance
2025-04-04,0.7999999999999999,rebalance
2025-04-11,0.6060140890690319,rebalance
2025-04-25,0.8,rebalance
2025-05-02,0.6000000000000001,rebalance
2025-05-09,0.6,rebalance
2025-05-16,0.7999999999999999,rebalance
2025-05-23,1.0000000000000002,rebalance
2025-05-30,1.0,rebalance
2025-06-06,1.0,rebalance
2025-06-13,1.0,rebalance
2025-06-20,0.8,rebalance
2025-06-27,1.0,rebalance
2025-07-11,1.0,rebalance
2025-07-18,1.0,rebalance
2025-07-25,0.8,rebalance
2025-08-01,0.6041104845383349,rebalance
2025-08-08,0.6,rebalance
2025-08-15,0.40109851944092845,rebalance
2025-08-22,0.20602333320809285,rebalance
2025-08-29,0.3999999999999999,rebalance
2025-09-05,0.20511900175125142,rebalance
2025-09-12,0.6000000000000001,rebalance
2025-09-19,0.6000000000000001,rebalance
2025-09-26,1.0,rebalance
2025-10-03,0.8,rebalance
2025-10-10,0.4016576554410215,rebalance
2025-10-17,0.6,rebalance
2025-10-24,0.7999999999999998,rebalance
2025-10-31,0.8,rebalance
2025-11-07,1.0,rebalance
2025-11-14,1.0,rebalance
2025-11-21,1.0,rebalance
2025-11-28,0.600883959559712,rebalance
2025-12-05,0.6019571362945427,rebalance
2025-12-12,0.8,rebalance
2025-12-19,0.6,rebalance
2025-12-26,0.21122918595074824,rebalance
2026-01-02,0.9999999999999999,rebalance
2026-01-09,0.8,rebalance
2026-01-16,0.20539124902617267,rebalance
2026-01-23,0.20708566910953158,rebalance
2026-01-30,0.9999999999999999,rebalance
2026-02-06,0.7999999999999999,rebalance
2026-02-13,0.8,rebalance
2026-02-20,0.7999999999999999,rebalance
2026-02-27,0.6,rebalance
2026-03-06,0.4116950281720545,rebalance
2026-03-13,0.6000000000000001,rebalance
2026-03-20,0.20043217912172834,rebalance
2026-03-27,0.19999999999999998,rebalance
