date,turnover
2024-01-31,1.0
2024-02-29,0.9001259670493678
2024-04-30,1.0
2024-05-31,1.0
2024-07-31,1.0
2024-09-30,0.6001986733285748
2024-10-31,1.0
2024-12-31,0.8379859011334387
2025-01-31,1.0
2025-02-28,1.0
2025-03-31,0.9058782340905032
2025-04-30,1.0
2025-06-30,0.791157693289248
2025-07-31,1.0
2025-09-30,1.0
2025-10-31,0.8033616099690268
2025-12-31,0.8994146564723644
