date,selected_non_cash_count,buy_now_count,wait_for_pullback_count,do_not_buy_count,sgov_weight
2024-09-30,10,10,0,0,0.0
2024-12-31,10,2,8,0,0.0
2025-03-31,10,10,0,0,0.0
2025-06-30,10,10,0,0,-2.2204460492503136e-16
2025-09-30,10,10,0,0,1.1102230246251565e-16
2025-12-31,10,10,0,0,0.0
