date,selected_non_cash_count,buy_now_count,wait_for_pullback_count,do_not_buy_count,sgov_weight
2024-07-31,10,10,0,0,-2.220446049250313e-16
2024-09-30,10,10,0,0,1.1102230246251565e-16
2024-10-31,10,6,4,0,1.1102230246251563e-16
2024-12-31,10,2,8,0,0.0
2025-01-31,10,9,1,0,0.0
2025-02-28,10,6,4,0,0.0
2025-03-31,10,10,0,0,0.0
2025-04-30,10,8,2,0,0.0
2025-06-30,10,10,0,0,0.0
2025-07-31,10,3,7,0,0.0
2025-09-30,10,10,0,0,0.0
2025-10-31,10,7,3,0,0.0
2025-12-31,10,10,0,0,0.0
