ticker,sleeve,last_close,ret_6m,benchmark_hurdle,realized_vol20,atr15,above_ema10,above_sma200,sma50_gt_sma200,macd,macd_signal,macd_hist,weekly_macd_hist,breakout_89d,breakout_recent,exit_13d,raw_score,selected,entry_label,model_target_alloc_pct,current_alloc_pct,target_alloc_pct,delta_pct_points,action,rationale
VYMI,offensive,93.44999694824219,0.13378107554953367,-0.0008168884016981348,0.22026435194741012,1.846899922688802,True,True,True,-1.0820134616743928,-0.8244744003553226,-0.25753906131907023,-0.5048389762496708,False,True,False,12.21683039635691,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
XLB,offensive,49.40999984741211,0.11631953481942259,-0.0008168884016981348,0.20627716245042657,1.0676666259765626,True,True,True,-0.8119499059447151,-0.6261567412968141,-0.18579316464790097,-0.0975959897035179,False,True,False,12.149881931694,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWW,offensive,75.16000366210938,0.15243382938797678,-0.0008168884016981348,0.37661026401458464,2.084001159667969,True,True,True,-1.3351060098565881,-1.2908893314507133,-0.04421667840587484,-0.7561015673050671,False,True,False,12.09475656696141,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
PAVE,offensive,51.334999084472656,0.10832414133503487,-0.0008168884016981348,0.23156759003792876,1.2982002258300782,True,True,True,-0.793604458583772,-0.6818295017110895,-0.11177495687268257,-0.3578560618921931,False,True,False,12.075835271364642,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
AMLP,offensive,53.369998931884766,0.1728251206409257,-0.0008168884016981348,0.09878676655079827,0.7136672973632813,True,True,True,0.6751958678151979,0.6899271928802423,-0.014731325065044376,0.5350594196907408,False,False,False,12.075653342497425,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
MLPA,offensive,54.90999984741211,0.16701167885093549,-0.0008168884016981348,0.10556193078255621,0.6663342793782552,True,True,True,0.6827125843089661,0.6944022762325197,-0.011689691923553625,0.5514605796905994,False,False,False,12.037713496298327,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
EWP,offensive,53.529998779296875,0.11743075227789146,-0.0008168884016981348,0.31854470681650543,1.3133328755696614,True,True,True,-0.7370093137354914,-0.7117962720616658,-0.025213041673825543,-0.6783737561273027,False,True,False,12.001661445612465,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
FNDC,offensive,46.209999084472656,0.07685018267565091,-0.0008168884016981348,0.21257812649239094,0.9373329162597657,True,True,True,-0.7226452559995025,-0.5820680658173273,-0.14057719018217518,-0.30841551075593365,False,True,False,11.946644152437285,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
BBJP,offensive,69.16999816894531,0.09145347834922268,-0.0008168884016981348,0.29898546135823867,1.7163996378580728,True,True,True,-1.1003675612289499,-0.9317176203445805,-0.16864994088436935,-0.5582440281495096,False,True,False,11.900352878326204,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
ARKQ,offensive,119.0199966430664,0.09052826856198193,-0.0008168884016981348,0.3014094193173463,3.540000406901042,True,True,True,-1.5535618030740892,-1.3776827343045497,-0.17587906876953951,-1.9758272410226194,False,True,False,11.892472435338664,False,DO NOT BUY,0.0,0.0,0.0,0.0,HOLD,Not selected or failed hurdle/filter rules.
